def(PROTO),
def(FEAT_TOOLBAR),
def(WSDEBUG),
!def(FEAT_GUI_W32),
def(FEAT_GUI_W32),
def(NBDEBUG),
def(JUMPLIST_ROTATE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(WSDEBUG_SENSE),
def(FEAT_BEVAL),
!def(FEAT_GUI_GTK),
def(FEAT_PROFILE),
True,
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
!def(INET_SOCKETS),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_JOB_CHANNEL),
def(DEBUG),
!def(FEAT_PROFILE),
def(LESSTIF_VERSION),
def(FEAT_BEVAL_GUI),
def(__MINT__),
def(WIN32),
def(_WIN32),
def(FEAT_GUI),
def(FEAT_TERMRESPONSE),
def(INET_SOCKETS),
def(MAIN),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_TRACE),
