def(FEAT_BEVAL),
!def(PROTO),
def(NBDEBUG),
def(WSDEBUG_TRACE),
def(DEBUG),
def(FEAT_GUI_GTK),
True,
def(WSDEBUG_SENSE),
def(__BORLANDC__),
def(LESSTIF_VERSION),
def(FEAT_GUI_W32),
def(WSDEBUG),
def(PROTO),
def(FEAT_SUN_WORKSHOP),
def(MCH_WRITE_DUMP),
def(INET_SOCKETS),
!def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
!def(INET_SOCKETS),
def(FEAT_GUI),
def(FEAT_TOOLBAR),
!def(NO_CONSOLE),
!def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
