def(WSDEBUG_TRACE),
def(NBDEBUG),
!def(PROTO),
def(__BORLANDC__),
!def(NO_CONSOLE),
True,
def(INET_SOCKETS),
def(FEAT_GUI_GTK),
def(PROTO),
def(DEBUG),
def(FEAT_GUI),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_BEVAL),
def(FEAT_BEVAL),
def(WSDEBUG_SENSE),
def(FEAT_TERMRESPONSE),
def(FEAT_RIGHTLEFT),
def(FEAT_FKMAP),
!def(INET_SOCKETS),
def(FEAT_TOOLBAR),
def(MCH_WRITE_DUMP),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG),
!def(FEAT_GUI_W32),
def(LESSTIF_VERSION),
def(JUMPLIST_ROTATE),
!def(FEAT_EMACS_TAGS),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_MBYTE),
def(FEAT_GUI_W32),
def(FEAT_EMACS_TAGS),
!def(FEAT_GUI_GTK),
