def(NBDEBUG),
def(LESSTIF_VERSION),
def(JUMPLIST_ROTATE),
def(DEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
True,
def(FEAT_BEVAL),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_GTK),
!def(NO_CONSOLE),
def(WSDEBUG),
def(FEAT_GUI_GTK),
def(FEAT_RIGHTLEFT),
def(FEAT_GUI),
!def(PROTO),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_SENSE),
def(FEAT_TERMRESPONSE),
def(FEAT_SUN_WORKSHOP),
def(FEAT_FKMAP),
def(FEAT_GUI_W32),
def(PROTO),
def(INET_SOCKETS),
!def(INET_SOCKETS),
def(MCH_WRITE_DUMP),
def(__BORLANDC__),
def(FEAT_MBYTE),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_W32),
