def(WSDEBUG),
def(FEAT_SUN_WORKSHOP),
def(FEAT_TOOLBAR),
def(WIN32),
def(_WIN32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_BEVAL),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(MAIN),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
!def(INET_SOCKETS),
def(FEAT_JOB_CHANNEL),
def(FEAT_TERMRESPONSE),
def(LESSTIF_VERSION),
!def(FEAT_PROFILE),
def(FEAT_GUI_W32),
def(WSDEBUG_TRACE),
def(PROTO),
True,
def(INET_SOCKETS),
!def(FEAT_GUI_GTK),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_W32),
def(FEAT_BEVAL_GUI),
def(FEAT_GUI),
def(FEAT_PROFILE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
def(__MINT__),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(DEBUG),
def(NBDEBUG),
