def(__BORLANDC__),
True,
!def(PROTO),
def(FEAT_GUI_GTK),
def(PROTO),
def(MCH_WRITE_DUMP),
def(INET_SOCKETS),
def(WSDEBUG),
!def(NO_CONSOLE),
def(NBDEBUG),
def(FEAT_TERMRESPONSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_RIGHTLEFT),
def(LESSTIF_VERSION),
def(DEBUG),
def(FEAT_RIGHTLEFT),
!def(FEAT_GUI_GTK),
def(WSDEBUG_TRACE),
def(JUMPLIST_ROTATE),
!def(FEAT_BEVAL),
def(FEAT_TOOLBAR),
def(FEAT_GUI_W32),
def(FEAT_MBYTE),
!def(FEAT_GUI_W32),
!def(INET_SOCKETS),
def(WSDEBUG_SENSE),
!def(FEAT_MBYTE),
def(FEAT_BEVAL),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI),
