def(WSDEBUG_TRACE),
!def(FEAT_GUI_W32),
def(__BORLANDC__),
def(FEAT_GUI_GTK),
def(MCH_WRITE_DUMP),
!def(NO_CONSOLE),
!def(FEAT_EMACS_TAGS),
True,
def(FEAT_FKMAP),
def(FEAT_TOOLBAR),
def(FEAT_MBYTE),
def(FEAT_BEVAL),
def(FEAT_GUI),
def(FEAT_TERMRESPONSE),
def(FEAT_SUN_WORKSHOP),
!def(PROTO),
def(FEAT_EMACS_TAGS),
def(WSDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI_W32),
def(LESSTIF_VERSION),
!def(FEAT_GUI_GTK),
def(WSDEBUG_SENSE),
def(DEBUG),
def(NBDEBUG),
def(FEAT_RIGHTLEFT),
!def(FEAT_BEVAL),
def(JUMPLIST_ROTATE),
!def(INET_SOCKETS),
def(INET_SOCKETS),
def(PROTO),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
