def(FEAT_TERMRESPONSE),
!def(FEAT_GUI_W32),
def(MCH_WRITE_DUMP),
!def(PROTO),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_SENSE),
def(DEBUG),
def(FEAT_TOOLBAR),
def(FEAT_GUI),
def(FEAT_GUI_W32),
!def(NO_CONSOLE),
def(LESSTIF_VERSION),
!def(FEAT_GUI_GTK),
def(WSDEBUG_TRACE),
def(FEAT_BEVAL),
def(FEAT_GUI_GTK),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG),
True,
def(NBDEBUG),
def(INET_SOCKETS),
def(__BORLANDC__),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(PROTO),
def(JUMPLIST_ROTATE),
!def(INET_SOCKETS),
