def(WSDEBUG),
def(PROTO),
def(FEAT_GUI_W32),
!def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
def(MAIN),
def(LESSTIF_VERSION),
def(DEBUG),
def(FEAT_TOOLBAR),
def(FEAT_TERMRESPONSE),
def(WSDEBUG_SENSE),
def(FEAT_SUN_WORKSHOP),
def(INET_SOCKETS),
!def(FEAT_GUI_W32),
def(NBDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_TRACE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
True,
!def(NO_CONSOLE),
def(FEAT_GUI),
!def(FEAT_GUI_GTK),
def(_WIN32),
def(WIN32),
def(FEAT_BEVAL),
