def(FEAT_TOOLBAR),
def(JUMPLIST_ROTATE),
def(FEAT_GUI),
def(MCH_WRITE_DUMP),
def(LESSTIF_VERSION),
def(WSDEBUG_SENSE),
def(PROTO),
def(WSDEBUG),
def(FEAT_BEVAL),
def(__BORLANDC__),
def(NBDEBUG),
def(INET_SOCKETS),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI_W32),
!def(FEAT_GUI_GTK),
def(FEAT_TERMRESPONSE),
!def(INET_SOCKETS),
def(FEAT_SUN_WORKSHOP),
def(DEBUG),
!def(PROTO),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI_GTK),
!def(FEAT_GUI_W32),
def(WSDEBUG_TRACE),
!def(NO_CONSOLE),
True,
