def(FEAT_BEVAL),
def(WSDEBUG),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(PROTO),
def(WSDEBUG_TRACE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(LESSTIF_VERSION),
def(JUMPLIST_ROTATE),
!def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
True,
!def(FEAT_PROFILE),
def(FEAT_JOB_CHANNEL),
def(FEAT_GUI),
def(DEBUG),
def(FEAT_GUI_W32),
def(WIN32),
def(__MINT__),
def(MAIN),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
!def(FEAT_GUI_GTK),
def(NBDEBUG),
def(FEAT_TERMRESPONSE),
def(FEAT_PROFILE),
def(WSDEBUG_SENSE),
def(_WIN32),
def(INET_SOCKETS),
def(FEAT_TOOLBAR),
