def(__BORLANDC__),
def(INET_SOCKETS),
def(FEAT_BEVAL),
def(FEAT_GUI),
def(WSDEBUG_SENSE),
!def(FEAT_BEVAL),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_TERMRESPONSE),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_W32),
def(FEAT_TOOLBAR),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(PROTO),
def(LESSTIF_VERSION),
def(FEAT_SUN_WORKSHOP),
!def(NO_CONSOLE),
def(DEBUG),
True,
!def(INET_SOCKETS),
!def(PROTO),
def(NBDEBUG),
def(JUMPLIST_ROTATE),
def(WSDEBUG),
def(FEAT_GUI_GTK),
!def(FEAT_GUI_GTK),
def(MCH_WRITE_DUMP),
def(FEAT_GUI_W32),
