def(FEAT_TERMRESPONSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(WSDEBUG),
def(FEAT_SUN_WORKSHOP),
def(PROTO),
def(DEBUG),
!def(FEAT_PROFILE),
def(WIN32),
def(JUMPLIST_ROTATE),
def(FEAT_BEVAL),
True,
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
!def(FEAT_GUI_GTK),
def(NBDEBUG),
!def(FEAT_GUI_W32),
def(_WIN32),
def(LESSTIF_VERSION),
def(WSDEBUG_TRACE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_TOOLBAR),
def(FEAT_GUI),
!def(INET_SOCKETS),
def(FEAT_PROFILE),
def(__MINT__),
def(MAIN),
def(FEAT_JOB_CHANNEL),
def(WSDEBUG_SENSE),
def(FEAT_GUI_W32),
def(INET_SOCKETS),
