def(PROTO),
def(FEAT_TERMRESPONSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI_GTK),
def(LESSTIF_VERSION),
def(FEAT_TOOLBAR),
def(DEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
def(FEAT_RIGHTLEFT),
True,
def(FEAT_MBYTE),
def(NBDEBUG),
!def(NO_CONSOLE),
def(JUMPLIST_ROTATE),
def(FEAT_GUI_W32),
def(INET_SOCKETS),
def(WSDEBUG_TRACE),
!def(PROTO),
!def(INET_SOCKETS),
def(FEAT_FKMAP),
def(MCH_WRITE_DUMP),
!def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG),
def(WSDEBUG_SENSE),
def(FEAT_BEVAL),
def(FEAT_GUI),
def(__BORLANDC__),
