def(FEAT_TERMRESPONSE),
def(FEAT_JOB_CHANNEL),
def(WIN32),
def(PROTO),
True,
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(__MINT__),
def(FEAT_GUI),
def(LESSTIF_VERSION),
def(FEAT_BEVAL),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_GUI_W32),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_SUN_WORKSHOP),
def(DEBUG),
def(WSDEBUG_TRACE),
def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
!def(FEAT_PROFILE),
def(NBDEBUG),
def(MAIN),
!def(FEAT_GUI_GTK),
!def(FEAT_GUI_W32),
def(WSDEBUG_SENSE),
def(WSDEBUG),
def(_WIN32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_TOOLBAR),
def(FEAT_PROFILE),
!def(INET_SOCKETS),
