def(FEAT_SUN_WORKSHOP),
def(FEAT_BEVAL),
def(DEBUG),
def(FEAT_TOOLBAR),
def(LESSTIF_VERSION),
def(__BORLANDC__),
!def(PROTO),
!def(INET_SOCKETS),
def(PROTO),
True,
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(NBDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_FKMAP),
def(FEAT_GUI_GTK),
def(WSDEBUG_TRACE),
def(FEAT_MBYTE),
def(FEAT_RIGHTLEFT),
!def(NO_CONSOLE),
!def(FEAT_GUI_W32),
def(FEAT_GUI_W32),
def(WSDEBUG),
def(FEAT_GUI),
def(INET_SOCKETS),
!def(FEAT_GUI_GTK),
def(FEAT_TERMRESPONSE),
def(MCH_WRITE_DUMP),
def(WSDEBUG_SENSE),
!def(FEAT_BEVAL),
def(JUMPLIST_ROTATE),
