def(FEAT_BEVAL),
True,
def(JUMPLIST_ROTATE),
def(WSDEBUG),
!def(INET_SOCKETS),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_W32),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(NBDEBUG),
def(FEAT_PROFILE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_TERMRESPONSE),
def(INET_SOCKETS),
def(WIN32),
!def(FEAT_PROFILE),
def(__MINT__),
def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
def(PROTO),
def(DEBUG),
def(_WIN32),
!def(FEAT_GUI_GTK),
def(MAIN),
def(WSDEBUG_TRACE),
def(WSDEBUG_SENSE),
def(FEAT_GUI),
def(LESSTIF_VERSION),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_JOB_CHANNEL),
