def(FEAT_TERMRESPONSE),
True,
def(INET_SOCKETS),
def(FEAT_TOOLBAR),
def(MCH_WRITE_DUMP),
def(WSDEBUG),
!def(INET_SOCKETS),
def(PROTO),
def(FEAT_GUI_GTK),
def(WSDEBUG_SENSE),
def(FEAT_BEVAL),
def(WSDEBUG_TRACE),
def(DEBUG),
!def(FEAT_GUI_W32),
def(LESSTIF_VERSION),
!def(FEAT_GUI_GTK),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(__BORLANDC__),
!def(PROTO),
def(FEAT_GUI_W32),
!def(NO_CONSOLE),
!def(FEAT_BEVAL),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI),
def(FEAT_SUN_WORKSHOP),
def(JUMPLIST_ROTATE),
def(NBDEBUG),
