def(FEAT_GUI_W32),
def(INET_SOCKETS),
!def(UNIX),
def(__MINT__),
def(MAIN),
def(LESSTIF_VERSION),
def(_WIN32),
!def(FEAT_PROFILE),
def(DEBUG),
def(FEAT_TOOLBAR),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_JOB_CHANNEL),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(WSDEBUG_SENSE),
def(PROTO),
def(FEAT_BEVAL_GUI),
True,
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_TRACE),
def(WSDEBUG),
def(FEAT_PROFILE),
!def(FEAT_GUI_W32),
!def(INET_SOCKETS),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(JUMPLIST_ROTATE),
def(NBDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
def(FEAT_TERMRESPONSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WIN32),
def(UNIX),
