def(WSDEBUG_TRACE),
def(FEAT_GUI_GTK),
def(MCH_WRITE_DUMP),
!def(FEAT_GUI_GTK),
def(WSDEBUG_SENSE),
!def(INET_SOCKETS),
!def(FEAT_BEVAL),
def(LESSTIF_VERSION),
def(FEAT_FKMAP),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
def(PROTO),
def(NBDEBUG),
def(WSDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_BEVAL),
def(FEAT_TOOLBAR),
def(INET_SOCKETS),
def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
True,
def(DEBUG),
def(FEAT_GUI),
def(FEAT_TERMRESPONSE),
!def(NO_CONSOLE),
!def(FEAT_GUI_W32),
def(FEAT_RIGHTLEFT),
!def(PROTO),
def(__BORLANDC__),
def(FEAT_MBYTE),
