def(FEAT_GUI),
def(FEAT_BEVAL),
def(WSDEBUG_SENSE),
def(NBDEBUG),
True,
def(FEAT_GUI_W32),
!def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(DEBUG),
!def(PROTO),
!def(FEAT_GUI_GTK),
def(FEAT_TOOLBAR),
def(PROTO),
def(WSDEBUG_TRACE),
!def(INET_SOCKETS),
def(MCH_WRITE_DUMP),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI_GTK),
def(FEAT_SUN_WORKSHOP),
def(INET_SOCKETS),
def(__BORLANDC__),
!def(NO_CONSOLE),
def(JUMPLIST_ROTATE),
def(WSDEBUG),
def(LESSTIF_VERSION),
