def(FEAT_GUI),
def(WSDEBUG),
!def(FEAT_GUI_GTK),
def(WSDEBUG_SENSE),
def(FEAT_RIGHTLEFT),
def(FEAT_SUN_WORKSHOP),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_GUI_W32),
def(FEAT_MBYTE),
def(INET_SOCKETS),
def(NBDEBUG),
!def(INET_SOCKETS),
def(FEAT_FKMAP),
def(FEAT_TOOLBAR),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(NO_CONSOLE),
def(WSDEBUG_TRACE),
def(JUMPLIST_ROTATE),
def(FEAT_GUI_W32),
def(MAIN),
def(DEBUG),
def(LESSTIF_VERSION),
def(PROTO),
def(FEAT_TERMRESPONSE),
def(FEAT_BEVAL),
True,
def(_WIN32),
def(WIN32),
