def(FEAT_TERMRESPONSE),
def(JUMPLIST_ROTATE),
True,
def(WIN32),
def(INET_SOCKETS),
def(LESSTIF_VERSION),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG),
def(MAIN),
!def(FEAT_PROFILE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_BEVAL),
def(NBDEBUG),
def(__MINT__),
def(WSDEBUG_SENSE),
def(FEAT_PROFILE),
def(PROTO),
def(FEAT_JOB_CHANNEL),
!def(FEAT_GUI_GTK),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(WSDEBUG_TRACE),
def(_WIN32),
def(FEAT_TOOLBAR),
def(DEBUG),
!def(INET_SOCKETS),
def(FEAT_GUI),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI_W32),
!def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
