def(JUMPLIST_ROTATE),
!def(FEAT_PROFILE),
def(FEAT_MBYTE),
def(WIN32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
!def(FEAT_GUI_GTK),
def(FEAT_FKMAP),
def(FEAT_GUI_W32),
def(WSDEBUG),
def(FEAT_SUN_WORKSHOP),
def(FEAT_TERMRESPONSE),
def(FEAT_PROFILE),
def(FEAT_FLOAT),
def(FEAT_TOOLBAR),
def(FEAT_RIGHTLEFT),
def(__MINT__),
True,
def(WSDEBUG_SENSE),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(WSDEBUG_TRACE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(_WIN32),
def(INET_SOCKETS),
def(PROTO),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(DEBUG),
!def(FEAT_GUI_W32),
def(FEAT_JOB_CHANNEL),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(INET_SOCKETS),
def(LESSTIF_VERSION),
def(NBDEBUG),
def(FEAT_BEVAL_GUI),
def(MAIN),
