def(WSDEBUG_TRACE),
def(FEAT_TERMRESPONSE),
def(NBDEBUG),
!def(FEAT_GUI_GTK),
!def(FEAT_GUI_W32),
def(WSDEBUG_SENSE),
def(FEAT_BEVAL),
def(_WIN32),
def(DEBUG),
def(WIN32),
def(WSDEBUG),
def(FEAT_GUI_W32),
def(FEAT_GUI),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(LESSTIF_VERSION),
def(FEAT_TOOLBAR),
!def(INET_SOCKETS),
!def(NO_CONSOLE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
def(PROTO),
def(MAIN),
def(INET_SOCKETS),
True,
def(FEAT_SUN_WORKSHOP),
