def(FEAT_TOOLBAR),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_FKMAP),
def(PROTO),
!def(FEAT_GUI_GTK),
True,
def(FEAT_GUI_GTK),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_BEVAL),
!def(FEAT_GUI_W32),
def(WSDEBUG),
def(FEAT_GUI),
def(INET_SOCKETS),
def(DEBUG),
def(FEAT_GUI_W32),
def(JUMPLIST_ROTATE),
def(FEAT_TERMRESPONSE),
def(FEAT_BEVAL),
def(WSDEBUG_SENSE),
def(FEAT_MBYTE),
!def(INET_SOCKETS),
def(FEAT_RIGHTLEFT),
def(LESSTIF_VERSION),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(NO_CONSOLE),
def(NBDEBUG),
def(__BORLANDC__),
!def(PROTO),
def(MCH_WRITE_DUMP),
def(WSDEBUG_TRACE),
