def(LESSTIF_VERSION),
def(FEAT_BEVAL_GUI),
def(WSDEBUG_TRACE),
def(DEBUG),
!def(INET_SOCKETS),
def(__MINT__),
True,
def(FEAT_BEVAL),
def(WIN32),
def(MAIN),
!def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI),
def(_WIN32),
def(FEAT_PROFILE),
def(FEAT_SUN_WORKSHOP),
def(PROTO),
def(FEAT_JOB_CHANNEL),
def(FEAT_GUI_W32),
!def(FEAT_PROFILE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_TOOLBAR),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_GTK),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(NBDEBUG),
def(JUMPLIST_ROTATE),
def(WSDEBUG),
def(INET_SOCKETS),
