def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_SENSE),
!def(FEAT_BEVAL),
def(FEAT_EMACS_TAGS),
def(PROTO),
def(JUMPLIST_ROTATE),
!def(NO_CONSOLE),
def(FEAT_GUI),
def(FEAT_MBYTE),
def(LESSTIF_VERSION),
def(FEAT_GUI_GTK),
!def(FEAT_GUI_GTK),
!def(FEAT_GUI_W32),
True,
def(WSDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_EMACS_TAGS),
def(__BORLANDC__),
def(FEAT_CLIPBOARD),
def(INET_SOCKETS),
!def(PROTO),
def(MCH_WRITE_DUMP),
def(DEBUG),
def(FEAT_BEVAL),
def(FEAT_TERMRESPONSE),
def(FEAT_RIGHTLEFT),
!def(INET_SOCKETS),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_TRACE),
def(FEAT_TOOLBAR),
def(FEAT_GUI_W32),
def(FEAT_FKMAP),
def(NBDEBUG),
