def(PROTO),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(LESSTIF_VERSION),
def(FEAT_GUI),
def(__BORLANDC__),
!def(FEAT_GUI_W32),
def(FEAT_CLIPBOARD),
def(FEAT_GUI_W32),
def(WSDEBUG),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_GTK),
def(FEAT_SUN_WORKSHOP),
def(INET_SOCKETS),
def(FEAT_BEVAL),
True,
def(FEAT_GUI_GTK),
!def(NO_CONSOLE),
def(WSDEBUG_SENSE),
!def(PROTO),
def(DEBUG),
def(FEAT_MBYTE),
def(NBDEBUG),
def(FEAT_FKMAP),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_TERMRESPONSE),
def(MCH_WRITE_DUMP),
def(FEAT_RIGHTLEFT),
def(WSDEBUG_TRACE),
!def(INET_SOCKETS),
def(FEAT_TOOLBAR),
