def(JUMPLIST_ROTATE),
def(WSDEBUG),
def(FEAT_GUI_GTK),
def(FEAT_GUI),
def(WSDEBUG_TRACE),
!def(INET_SOCKETS),
def(FEAT_TOOLBAR),
def(PROTO),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_BEVAL),
def(NBDEBUG),
def(MCH_WRITE_DUMP),
def(LESSTIF_VERSION),
def(INET_SOCKETS),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_GUI_GTK),
!def(PROTO),
def(FEAT_TERMRESPONSE),
def(DEBUG),
True,
!def(NO_CONSOLE),
def(__BORLANDC__),
!def(FEAT_GUI_W32),
def(WSDEBUG_SENSE),
