def(WSDEBUG_SENSE),
!def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
True,
def(__MINT__),
!def(UNIX),
!def(FEAT_PROFILE),
!def(FEAT_GUI_GTK),
def(JUMPLIST_ROTATE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(INET_SOCKETS),
def(PROTO),
def(FEAT_BEVAL_GUI),
!def(INET_SOCKETS),
def(FEAT_JOB_CHANNEL),
def(MAIN),
def(WSDEBUG),
def(WSDEBUG_TRACE),
def(WIN32),
def(LESSTIF_VERSION),
def(DEBUG),
def(NBDEBUG),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI_W32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_TOOLBAR),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_PROFILE),
def(_WIN32),
def(FEAT_TERMRESPONSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(UNIX),
