def(WSDEBUG_TRACE),
!def(INET_SOCKETS),
(def(USE_NB_ERRORHANDLER)&def(NBDEBUG)),
!def(FEAT_GUI_GTK),
def(LESSTIF_VERSION),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_SENSE),
def(FEAT_JOB_CHANNEL),
def(WSDEBUG),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
!def(FEAT_GUI_W32),
True,
def(FEAT_BEVAL),
def(INET_SOCKETS),
def(FEAT_GUI),
def(MAIN),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(PROTO),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(NBDEBUG),
def(FEAT_MBYTE),
def(WIN32),
def(_WIN32),
def(FEAT_TOOLBAR),
def(__MINT__),
def(FEAT_TERMRESPONSE),
(def(USE_WS_ERRORHANDLER)&def(WSDEBUG)),
def(DEBUG),
def(FEAT_GUI_W32),
def(JUMPLIST_ROTATE),
