def(FEAT_BEVAL),
def(WSDEBUG_TRACE),
def(FEAT_GUI),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_FKMAP),
!def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
!def(EBCDIC),
def(PROTO),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_SENSE),
!def(NO_CONSOLE),
def(RISCOS),
True,
def(__BORLANDC__),
def(FEAT_GUI_W32),
def(FEAT_TOOLBAR),
!def(RISCOS),
def(WSDEBUG),
def(FEAT_GUI_GTK),
!def(FEAT_BEVAL),
def(JUMPLIST_ROTATE),
def(LESSTIF_VERSION),
def(MCH_WRITE_DUMP),
def(NBDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_MBYTE),
!def(FEAT_GUI_GTK),
def(DEBUG),
def(FEAT_MBYTE),
def(EBCDIC),
!def(PROTO),
