def(INET_SOCKETS),
def(DEBUG),
!def(FEAT_GUI_GTK),
def(PROTO),
def(FEAT_TOOLBAR),
def(NBDEBUG),
def(FEAT_GUI_GTK),
!def(FEAT_BEVAL),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI),
def(WSDEBUG),
!def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
True,
def(LESSTIF_VERSION),
def(FEAT_TERMRESPONSE),
!def(INET_SOCKETS),
def(WSDEBUG_TRACE),
def(__BORLANDC__),
def(WSDEBUG_SENSE),
def(FEAT_GUI_W32),
!def(FEAT_EMACS_TAGS),
def(MCH_WRITE_DUMP),
def(FEAT_BEVAL),
def(FEAT_EMACS_TAGS),
!def(PROTO),
def(JUMPLIST_ROTATE),
def(FEAT_SUN_WORKSHOP),
!def(NO_CONSOLE),
