def(PROTO),
!def(NO_CONSOLE),
True,
!def(FEAT_GUI_W32),
def(FEAT_MBYTE),
def(FEAT_CLIPBOARD),
!def(RISCOS),
!def(FEAT_RIGHTLEFT),
def(FEAT_TOOLBAR),
def(MCH_WRITE_DUMP),
def(LESSTIF_VERSION),
def(NBDEBUG),
def(FEAT_GUI),
def(FEAT_TERMRESPONSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_TRACE),
def(__BORLANDC__),
def(FEAT_RIGHTLEFT),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_BEVAL),
def(WSDEBUG_SENSE),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_GTK),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI_GTK),
def(FEAT_FKMAP),
def(WSDEBUG),
!def(PROTO),
!def(FEAT_MBYTE),
def(DEBUG),
def(FEAT_BEVAL),
def(FEAT_GUI_W32),
def(RISCOS),
