def(WSDEBUG_TRACE),
def(FEAT_BEVAL),
!def(PROTO),
def(PROTO),
def(FEAT_GUI),
!def(FEAT_GUI_W32),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_RIGHTLEFT),
!def(FEAT_BEVAL),
!def(FEAT_MBYTE),
def(FEAT_TERMRESPONSE),
def(INET_SOCKETS),
def(WSDEBUG),
def(NBDEBUG),
def(__BORLANDC__),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_SUN_WORKSHOP),
def(MCH_WRITE_DUMP),
def(FEAT_TOOLBAR),
def(FEAT_CLIPBOARD),
def(LESSTIF_VERSION),
def(FEAT_GUI_W32),
def(FEAT_MBYTE),
!def(FEAT_EMACS_TAGS),
def(DEBUG),
!def(FEAT_GUI_GTK),
def(FEAT_RIGHTLEFT),
def(FEAT_GUI_GTK),
True,
!def(INET_SOCKETS),
def(FEAT_EMACS_TAGS),
def(JUMPLIST_ROTATE),
!def(NO_CONSOLE),
def(WSDEBUG_SENSE),
