def(FEAT_TOOLBAR),
def(FEAT_BEVAL),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
def(FEAT_GUI_W32),
def(RISCOS),
!def(FEAT_MBYTE),
def(FEAT_RIGHTLEFT),
def(FEAT_GUI),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(MCH_WRITE_DUMP),
def(WSDEBUG),
def(DEBUG),
!def(PROTO),
def(FEAT_MBYTE),
!def(FEAT_BEVAL),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI_GTK),
True,
def(PROTO),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG_SENSE),
!def(NO_CONSOLE),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_W32),
def(JUMPLIST_ROTATE),
!def(FEAT_RIGHTLEFT),
def(NBDEBUG),
!def(RISCOS),
def(LESSTIF_VERSION),
def(__BORLANDC__),
