def(FEAT_TOOLBAR),
!def(PROTO),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_RIGHTLEFT),
def(WSDEBUG_SENSE),
def(FEAT_CLIPBOARD),
def(LESSTIF_VERSION),
def(WSDEBUG_TRACE),
def(FEAT_BEVAL),
def(NBDEBUG),
!def(FEAT_BEVAL),
def(__BORLANDC__),
def(PROTO),
def(MCH_WRITE_DUMP),
def(JUMPLIST_ROTATE),
def(FEAT_SUN_WORKSHOP),
def(DEBUG),
!def(INET_SOCKETS),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI_W32),
True,
def(FEAT_MBYTE),
!def(NO_CONSOLE),
!def(FEAT_GUI_W32),
def(FEAT_GUI_GTK),
!def(FEAT_GUI_GTK),
def(INET_SOCKETS),
def(FEAT_FKMAP),
def(FEAT_GUI),
