def(FEAT_TERMRESPONSE),
def(NBDEBUG),
def(FEAT_JOB_CHANNEL),
def(WSDEBUG_SENSE),
def(PROTO),
def(JUMPLIST_ROTATE),
def(INET_SOCKETS),
def(WSDEBUG),
!def(FEAT_GUI_GTK),
def(FEAT_TOOLBAR),
def(FEAT_SUN_WORKSHOP),
def(FEAT_PROFILE),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
!def(FEAT_PROFILE),
def(FEAT_GUI),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
True,
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI_W32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(LESSTIF_VERSION),
def(DEBUG),
def(FEAT_BEVAL),
def(MAIN),
def(__MINT__),
def(WSDEBUG_TRACE),
!def(INET_SOCKETS),
!def(FEAT_GUI_W32),
def(_WIN32),
def(WIN32),
