def(WSDEBUG),
def(FEAT_CLIPBOARD),
def(NBDEBUG),
def(MCH_WRITE_DUMP),
def(LESSTIF_VERSION),
!def(FEAT_BEVAL),
def(FEAT_GUI),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_GTK),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(INET_SOCKETS),
def(PROTO),
!def(NO_CONSOLE),
def(JUMPLIST_ROTATE),
def(INET_SOCKETS),
!def(FEAT_GUI_W32),
def(__BORLANDC__),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_TOOLBAR),
def(FEAT_MBYTE),
def(FEAT_GUI_GTK),
def(FEAT_BEVAL),
def(FEAT_GUI_W32),
def(FEAT_RIGHTLEFT),
def(DEBUG),
def(FEAT_SUN_WORKSHOP),
True,
def(FEAT_FKMAP),
def(WSDEBUG_SENSE),
!def(PROTO),
def(FEAT_TERMRESPONSE),
