def(MAIN),
True,
def(FEAT_GUI_W32),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
def(JUMPLIST_ROTATE),
def(INET_SOCKETS),
def(LESSTIF_VERSION),
def(FEAT_RIGHTLEFT),
def(_WIN32),
def(FEAT_BEVAL),
def(DEBUG),
def(WIN32),
!def(INET_SOCKETS),
def(FEAT_MBYTE),
def(WSDEBUG),
def(NBDEBUG),
def(FEAT_GUI),
!def(FEAT_GUI_GTK),
def(PROTO),
def(FEAT_TERMRESPONSE),
def(FEAT_FKMAP),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(NO_CONSOLE),
def(WSDEBUG_SENSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_TRACE),
