def(WSDEBUG_SENSE),
def(FEAT_BEVAL_GUI),
def(__MINT__),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(DEBUG),
def(LESSTIF_VERSION),
!def(FEAT_PROFILE),
def(FEAT_RIGHTLEFT),
def(FEAT_TOOLBAR),
def(FEAT_TERMRESPONSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(UNIX),
def(NBDEBUG),
def(FEAT_GUI_W32),
def(INET_SOCKETS),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_TRACE),
def(FEAT_SUN_WORKSHOP),
def(FEAT_MBYTE),
def(MAIN),
def(PROTO),
def(JUMPLIST_ROTATE),
def(WIN32),
def(_WIN32),
def(WSDEBUG),
def(FEAT_PROFILE),
def(FEAT_JOB_CHANNEL),
!def(INET_SOCKETS),
True,
!def(FEAT_GUI_W32),
!def(UNIX),
!def(FEAT_GUI_GTK),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_FKMAP),
