def(FEAT_JOB_CHANNEL),
def(FEAT_TOOLBAR),
def(MAIN),
def(WSDEBUG_SENSE),
def(NBDEBUG),
def(INET_SOCKETS),
def(WIN32),
def(_WIN32),
def(LESSTIF_VERSION),
def(FEAT_TERMRESPONSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_GTK),
def(FEAT_BEVAL),
def(PROTO),
True,
def(DEBUG),
def(FEAT_GUI),
def(FEAT_SUN_WORKSHOP),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_GUI_W32),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(WSDEBUG),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_W32),
!def(INET_SOCKETS),
def(__MINT__),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
