def(WSDEBUG_SENSE),
def(WIN32),
!def(FEAT_PROFILE),
def(FEAT_TERMRESPONSE),
def(WSDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI_W32),
def(_WIN32),
def(PROTO),
!def(FEAT_GUI_W32),
True,
def(FEAT_TOOLBAR),
def(FEAT_BEVAL),
def(FEAT_JOB_CHANNEL),
!def(FEAT_GUI_GTK),
def(JUMPLIST_ROTATE),
def(WSDEBUG_TRACE),
def(INET_SOCKETS),
def(LESSTIF_VERSION),
def(__MINT__),
def(MAIN),
def(FEAT_GUI),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_SUN_WORKSHOP),
def(NBDEBUG),
def(FEAT_PROFILE),
def(DEBUG),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
!def(INET_SOCKETS),
