def(NBDEBUG),
def(INET_SOCKETS),
!def(FEAT_PROFILE),
def(DEBUG),
def(WIN32),
!def(FEAT_GUI_W32),
def(_WIN32),
def(FEAT_TOOLBAR),
def(FEAT_PROFILE),
def(JUMPLIST_ROTATE),
def(PROTO),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(FEAT_TERMRESPONSE),
!def(INET_SOCKETS),
!def(FEAT_GUI_GTK),
def(FEAT_SUN_WORKSHOP),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(FEAT_GUI),
def(MAIN),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_TRACE),
def(LESSTIF_VERSION),
def(WSDEBUG),
True,
def(FEAT_JOB_CHANNEL),
def(FEAT_GUI_W32),
def(__MINT__),
def(WSDEBUG_SENSE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_MBYTE),
def(FEAT_BEVAL),
