def(__BORLANDC__),
!def(PROTO),
!def(INET_SOCKETS),
def(MCH_WRITE_DUMP),
!def(NO_CONSOLE),
!def(FEAT_GUI_W32),
def(INET_SOCKETS),
def(WSDEBUG_SENSE),
def(FEAT_BEVAL),
def(LESSTIF_VERSION),
def(JUMPLIST_ROTATE),
def(WSDEBUG_TRACE),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_TERMRESPONSE),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_GTK),
def(PROTO),
def(FEAT_GUI_W32),
def(WSDEBUG),
True,
def(DEBUG),
!def(FEAT_BEVAL),
def(NBDEBUG),
def(FEAT_GUI),
def(FEAT_SUN_WORKSHOP),
