def(WSDEBUG_SENSE),
def(PROTO),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(__MINT__),
def(NBDEBUG),
def(FEAT_JOB_CHANNEL),
def(FEAT_SUN_WORKSHOP),
def(FEAT_BEVAL),
!def(FEAT_GUI_GTK),
def(FEAT_GUI_W32),
def(WSDEBUG_TRACE),
!def(FEAT_PROFILE),
def(FEAT_TERMRESPONSE),
def(FEAT_PROFILE),
def(WIN32),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(LESSTIF_VERSION),
def(WSDEBUG),
def(MAIN),
def(DEBUG),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(JUMPLIST_ROTATE),
!def(FEAT_GUI_W32),
True,
def(INET_SOCKETS),
def(_WIN32),
def(FEAT_TOOLBAR),
def(FEAT_GUI),
!def(INET_SOCKETS),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
