def(FEAT_GUI_GTK),
True,
def(NBDEBUG),
!def(FEAT_MBYTE),
def(__BORLANDC__),
def(WSDEBUG_SENSE),
def(FEAT_RIGHTLEFT),
def(PROTO),
def(FEAT_BEVAL),
def(WSDEBUG_TRACE),
def(FEAT_SUN_WORKSHOP),
def(LESSTIF_VERSION),
!def(RISCOS),
!def(NO_CONSOLE),
def(FEAT_GUI),
def(INET_SOCKETS),
def(DEBUG),
def(FEAT_TERMRESPONSE),
def(FEAT_TOOLBAR),
def(RISCOS),
def(FEAT_FKMAP),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_BEVAL),
def(MCH_WRITE_DUMP),
!def(FEAT_GUI_W32),
def(WSDEBUG),
!def(INET_SOCKETS),
def(FEAT_GUI_W32),
!def(PROTO),
def(JUMPLIST_ROTATE),
def(FEAT_MBYTE),
