def(FEAT_GUI_W32),
!def(INET_SOCKETS),
def(PROTO),
def(WSDEBUG_SENSE),
!def(PROTO),
def(FEAT_GUI),
def(FEAT_SUN_WORKSHOP),
def(NBDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_FKMAP),
!def(FEAT_BEVAL),
!def(FEAT_GUI_W32),
def(LESSTIF_VERSION),
def(FEAT_BEVAL),
def(DEBUG),
def(JUMPLIST_ROTATE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI_GTK),
def(WSDEBUG_TRACE),
def(WSDEBUG),
True,
def(FEAT_TOOLBAR),
!def(FEAT_GUI_GTK),
def(FEAT_TERMRESPONSE),
def(INET_SOCKETS),
!def(NO_CONSOLE),
def(MCH_WRITE_DUMP),
def(FEAT_RIGHTLEFT),
def(__BORLANDC__),
def(FEAT_MBYTE),
