def(WSDEBUG_SENSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(NO_CONSOLE),
True,
def(PROTO),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG),
def(MAIN),
def(NBDEBUG),
def(WSDEBUG_TRACE),
def(WIN32),
def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_TOOLBAR),
def(LESSTIF_VERSION),
def(JUMPLIST_ROTATE),
def(DEBUG),
def(FEAT_BEVAL),
!def(FEAT_GUI_GTK),
def(FEAT_GUI),
def(FEAT_RIGHTLEFT),
def(FEAT_GUI_W32),
!def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
def(FEAT_MBYTE),
!def(INET_SOCKETS),
def(_WIN32),
def(FEAT_FKMAP),
