def(JUMPLIST_ROTATE),
def(MCH_WRITE_DUMP),
def(NBDEBUG),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_W32),
def(FEAT_TOOLBAR),
def(INET_SOCKETS),
def(FEAT_FKMAP),
def(FEAT_MBYTE),
def(FEAT_CLIPBOARD),
def(WSDEBUG),
!def(NO_CONSOLE),
!def(FEAT_GUI_GTK),
!def(INET_SOCKETS),
def(FEAT_GUI),
def(FEAT_RIGHTLEFT),
def(FEAT_GUI_W32),
def(FEAT_SUN_WORKSHOP),
def(LESSTIF_VERSION),
def(DEBUG),
def(WSDEBUG_TRACE),
!def(PROTO),
True,
def(FEAT_BEVAL),
def(FEAT_TERMRESPONSE),
def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_BEVAL),
def(WSDEBUG_SENSE),
def(__BORLANDC__),
def(PROTO),
