def(NBDEBUG),
True,
def(FEAT_GUI_W32),
def(WSDEBUG_SENSE),
def(WSDEBUG),
def(FEAT_FKMAP),
def(JUMPLIST_ROTATE),
def(FEAT_BEVAL),
def(LESSTIF_VERSION),
def(FEAT_EMACS_TAGS),
!def(FEAT_EMACS_TAGS),
def(MCH_WRITE_DUMP),
def(INET_SOCKETS),
def(PROTO),
!def(FEAT_GUI_GTK),
def(DEBUG),
!def(PROTO),
def(FEAT_TOOLBAR),
def(WSDEBUG_TRACE),
!def(FEAT_BEVAL),
!def(NO_CONSOLE),
!def(INET_SOCKETS),
def(FEAT_TERMRESPONSE),
def(FEAT_SUN_WORKSHOP),
def(FEAT_MBYTE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(__BORLANDC__),
def(FEAT_GUI_GTK),
!def(FEAT_GUI_W32),
def(FEAT_GUI),
def(FEAT_RIGHTLEFT),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
