def(WSDEBUG),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(NBDEBUG),
def(WSDEBUG_SENSE),
def(PROTO),
def(FEAT_BEVAL),
def(FEAT_TOOLBAR),
def(FEAT_TERMRESPONSE),
def(FEAT_SUN_WORKSHOP),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WIN32),
!def(FEAT_GUI_W32),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_GTK),
def(LESSTIF_VERSION),
def(DEBUG),
def(INET_SOCKETS),
def(FEAT_PROFILE),
def(FEAT_GUI),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
!def(INET_SOCKETS),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(MAIN),
def(JUMPLIST_ROTATE),
!def(FEAT_PROFILE),
True,
def(FEAT_JOB_CHANNEL),
def(FEAT_GUI_W32),
def(_WIN32),
def(__MINT__),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
