def(FEAT_TERMRESPONSE),
def(LESSTIF_VERSION),
def(INET_SOCKETS),
def(FEAT_TOOLBAR),
def(WSDEBUG_TRACE),
def(FEAT_BEVAL),
def(WSDEBUG),
def(JUMPLIST_ROTATE),
def(PROTO),
def(MCH_WRITE_DUMP),
def(NBDEBUG),
def(FEAT_GUI),
def(FEAT_GUI_GTK),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(WSDEBUG_SENSE),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_GUI_W32),
!def(FEAT_GUI_GTK),
True,
!def(INET_SOCKETS),
def(FEAT_SUN_WORKSHOP),
!def(NO_CONSOLE),
def(FEAT_GUI_W32),
!def(FEAT_BEVAL),
def(__BORLANDC__),
!def(PROTO),
def(DEBUG),
