def(__BORLANDC__),
def(FEAT_GUI_GTK),
!def(NO_CONSOLE),
def(INET_SOCKETS),
def(FEAT_GUI_W32),
def(PROTO),
def(FEAT_SUN_WORKSHOP),
def(JUMPLIST_ROTATE),
!def(FEAT_BEVAL),
def(FEAT_BEVAL),
def(FEAT_RIGHTLEFT),
def(FEAT_CLIPBOARD),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(DEBUG),
def(MCH_WRITE_DUMP),
def(LESSTIF_VERSION),
def(FEAT_GUI),
True,
def(FEAT_FKMAP),
def(WSDEBUG_SENSE),
def(NBDEBUG),
!def(INET_SOCKETS),
!def(FEAT_GUI_W32),
def(WSDEBUG),
!def(PROTO),
!def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_TRACE),
def(FEAT_TOOLBAR),
def(FEAT_MBYTE),
def(FEAT_TERMRESPONSE),
