def(NBDEBUG),
def(WSDEBUG_SENSE),
def(__BORLANDC__),
def(MCH_WRITE_DUMP),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_FKMAP),
def(FEAT_GUI_W32),
def(FEAT_GUI_GTK),
def(FEAT_RIGHTLEFT),
def(FEAT_TERMRESPONSE),
def(WSDEBUG_TRACE),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG),
def(FEAT_MBYTE),
def(FEAT_EMACS_TAGS),
True,
!def(FEAT_GUI_W32),
!def(INET_SOCKETS),
!def(NO_CONSOLE),
def(FEAT_GUI),
def(LESSTIF_VERSION),
def(FEAT_CLIPBOARD),
def(FEAT_TOOLBAR),
def(PROTO),
def(DEBUG),
!def(FEAT_BEVAL),
!def(FEAT_EMACS_TAGS),
def(FEAT_BEVAL),
def(INET_SOCKETS),
def(JUMPLIST_ROTATE),
!def(PROTO),
