def(WSDEBUG_TRACE),
def(WSDEBUG),
def(MAIN),
def(FEAT_BEVAL),
def(FEAT_MBYTE),
def(FEAT_GUI),
def(WIN32),
def(WSDEBUG_SENSE),
True,
def(_WIN32),
def(PROTO),
def(FEAT_SUN_WORKSHOP),
!def(FEAT_GUI_W32),
def(JUMPLIST_ROTATE),
def(LESSTIF_VERSION),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI_W32),
def(FEAT_TOOLBAR),
!def(FEAT_GUI_GTK),
!def(NO_CONSOLE),
!def(INET_SOCKETS),
def(INET_SOCKETS),
def(NBDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(DEBUG),
def(FEAT_TERMRESPONSE),
