def(FEAT_TERMRESPONSE),
def(MCH_WRITE_DUMP),
def(DEBUG),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_W32),
def(PROTO),
!def(NO_CONSOLE),
def(FEAT_GUI_W32),
def(NBDEBUG),
True,
def(LESSTIF_VERSION),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(__BORLANDC__),
def(FEAT_SUN_WORKSHOP),
def(WSDEBUG),
!def(PROTO),
def(FEAT_BEVAL),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_GUI_GTK),
def(FEAT_TOOLBAR),
def(WSDEBUG_TRACE),
def(JUMPLIST_ROTATE),
!def(INET_SOCKETS),
def(INET_SOCKETS),
!def(FEAT_GUI_GTK),
def(FEAT_GUI),
