def(INET_SOCKETS),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
def(WSDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_TOOLBAR),
!def(INET_SOCKETS),
!def(PROTO),
!def(FEAT_GUI_W32),
def(PROTO),
def(DEBUG),
def(FEAT_FKMAP),
def(FEAT_GUI_GTK),
def(LESSTIF_VERSION),
def(FEAT_TERMRESPONSE),
def(__BORLANDC__),
def(JUMPLIST_ROTATE),
def(NBDEBUG),
def(FEAT_MBYTE),
!def(FEAT_BEVAL),
def(FEAT_RIGHTLEFT),
!def(NO_CONSOLE),
def(FEAT_GUI),
def(FEAT_SUN_WORKSHOP),
def(FEAT_BEVAL),
def(FEAT_GUI_W32),
def(MCH_WRITE_DUMP),
def(WSDEBUG_TRACE),
True,
def(WSDEBUG_SENSE),
