def(FEAT_BEVAL),
def(__MINT__),
!def(FEAT_GUI_GTK),
def(FEAT_MBYTE),
def(WSDEBUG_SENSE),
def(JUMPLIST_ROTATE),
def(WSDEBUG),
def(FEAT_TOOLBAR),
def(WSDEBUG_TRACE),
def(WIN32),
def(PROTO),
!def(FEAT_PROFILE),
def(FEAT_PROFILE),
True,
def(FEAT_GUI_W32),
def(INET_SOCKETS),
def(_WIN32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
def(LESSTIF_VERSION),
!def(INET_SOCKETS),
def(FEAT_CLIPBOARD),
def(FEAT_SUN_WORKSHOP),
def(FEAT_TERMRESPONSE),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(DEBUG),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
def(NBDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_GUI_W32),
def(MAIN),
def(FEAT_JOB_CHANNEL),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_GUI),
