def(FEAT_GUI_W32),
def(FEAT_TERMRESPONSE),
def(WSDEBUG_TRACE),
def(DEBUG),
def(FEAT_MBYTE),
def(FEAT_FKMAP),
def(PROTO),
def(WSDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(FEAT_BEVAL),
def(FEAT_GUI),
!def(FEAT_RIGHTLEFT),
def(__BORLANDC__),
!def(FEAT_GUI_W32),
def(LESSTIF_VERSION),
def(FEAT_RIGHTLEFT),
def(MCH_WRITE_DUMP),
def(JUMPLIST_ROTATE),
def(WSDEBUG_SENSE),
!def(FEAT_BEVAL),
def(FEAT_TOOLBAR),
def(INET_SOCKETS),
!def(FEAT_GUI_GTK),
def(NBDEBUG),
def(FEAT_GUI_GTK),
!def(NO_CONSOLE),
def(FEAT_SUN_WORKSHOP),
!def(PROTO),
True,
!def(INET_SOCKETS),
