def(FEAT_GUI_W32),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
True,
def(DEBUG),
def(__BORLANDC__),
def(NBDEBUG),
def(WSDEBUG_TRACE),
!def(FEAT_GUI_W32),
def(FEAT_TOOLBAR),
!def(NO_CONSOLE),
def(INET_SOCKETS),
!def(INET_SOCKETS),
def(MCH_WRITE_DUMP),
def(WSDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(FEAT_TERMRESPONSE),
def(LESSTIF_VERSION),
def(FEAT_SUN_WORKSHOP),
def(FEAT_GUI_GTK),
def(FEAT_BEVAL),
def(WSDEBUG_SENSE),
!def(PROTO),
def(JUMPLIST_ROTATE),
def(PROTO),
!def(FEAT_GUI_GTK),
def(FEAT_GUI),
