def(JUMPLIST_ROTATE),
!def(FEAT_GUI_GTK),
def(MAIN),
def(FEAT_PROFILE),
!def(INET_SOCKETS),
def(WIN32),
def(_WIN32),
def(FEAT_TERMRESPONSE),
def(WSDEBUG_SENSE),
!def(FEAT_PROFILE),
def(NBDEBUG),
def(DEBUG),
def(WSDEBUG),
True,
def(FEAT_GUI),
def(LESSTIF_VERSION),
def(FEAT_BEVAL),
def(__MINT__),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
def(WSDEBUG_TRACE),
def(FEAT_GUI_W32),
def(FEAT_JOB_CHANNEL),
!def(FEAT_GUI_W32),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&(def(__MINT__)|def(HPUX_DIGRAPHS)|!def(EBCDIC))),
(def(HPUX_DIGRAPHS)&!def(__MINT__)),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
def(PROTO),
def(FEAT_TOOLBAR),
def(INET_SOCKETS),
(!def(__MINT__)&!def(HPUX_DIGRAPHS)&def(EBCDIC)),
def(FEAT_SUN_WORKSHOP),
