def(INET_SOCKETS),
def(FEAT_TOOLBAR),
def(FEAT_SUN_WORKSHOP),
def(PROTO),
def(FEAT_BEVAL),
def(JUMPLIST_ROTATE),
!def(FEAT_RIGHTLEFT),
!def(PROTO),
def(FEAT_GUI_W32),
!def(NO_CONSOLE),
def(FEAT_CLIPBOARD),
def(WSDEBUG),
def(WSDEBUG_SENSE),
!def(FEAT_GUI_W32),
def(FEAT_MBYTE),
!def(FEAT_BEVAL),
(def(WSDEBUG)&!def(USE_WS_ERRORHANDLER)),
!def(FEAT_GUI_GTK),
def(__BORLANDC__),
!def(INET_SOCKETS),
def(NBDEBUG),
(def(NBDEBUG)&!def(USE_NB_ERRORHANDLER)),
!def(FEAT_MBYTE),
def(LESSTIF_VERSION),
def(FEAT_GUI),
def(FEAT_TERMRESPONSE),
def(MCH_WRITE_DUMP),
def(FEAT_RIGHTLEFT),
True,
def(WSDEBUG_TRACE),
def(FEAT_GUI_GTK),
def(DEBUG),
